Year,RoundName,MatchId,Player,Team,Opponent,Disposals,Kicks,Handballs,Marks,ContestedMarks,InterceptMarks,Tackles,PressureActs,Goals,Behinds,ShotsAtGoal,GoalAssists,ScoreInvolvements,TotalClearances,Hitouts,Inside50s,ContestedPossessions,GroundBallGets,Intercepts,HandballReceives,MetresGained,CentreBounceAttendancePercentage,TimeOnGround,DreamTeamPoints,RatingPoints,DisposalEfficiency,MarksOnLead,MarksInside50,TacklesInside50,Rebound50s
2023,Round 1,CD_M20230140104,Ryan Burton,Port Adelaide,Brisbane,24,21,3,7,0,3,1,6,0,0,0,1,5,0,0,4,5,4,9,,512,,84,95,14.5,75,0,0,0,5
2023,Round 1,CD_M20230140104,Zak Butters,Port Adelaide,Brisbane,24,13,11,8,0,1,1,15,0,0,0,1,7,4,0,6,6,6,2,,340,,77,89,7.2,75,0,0,0,2
2023,Round 1,CD_M20230140104,Darcy Byrne-Jones,Port Adelaide,Brisbane,27,12,15,5,0,0,1,13,0,0,0,2,7,1,0,3,6,6,7,,293,,78,79,12.1,88.9,0,0,0,2
2023,Round 1,CD_M20230140104,Charlie Dixon,Port Adelaide,Brisbane,14,11,3,10,6,1,0,8,3,3,7,0,12,1,8,3,10,1,1,,285,,90,86,12.9,50,4,7,0,0
2023,Round 1,CD_M20230140104,Willem Drew,Port Adelaide,Brisbane,20,4,16,2,0,0,4,11,0,0,0,0,4,3,1,2,9,7,1,,73,,73,64,6.6,80,0,0,1,1
2023,Round 1,CD_M20230140104,Xavier Duursma,Port Adelaide,Brisbane,22,9,13,3,0,0,0,7,0,0,0,0,3,5,0,1,9,7,3,,347,,83,62,10.8,81.8,0,0,0,2
2023,Round 1,CD_M20230140104,Francis Evans,Port Adelaide,Brisbane,2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,,23,8,0.2,50,0,0,0,0
2023,Round 1,CD_M20230140104,Orazio Fantasia,Port Adelaide,Brisbane,9,5,4,3,0,0,2,15,0,3,3,0,3,0,0,3,3,2,1,,170,,58,44,-1.9,44.4,1,1,1,0
2023,Round 1,CD_M20230140104,Kane Farrell,Port Adelaide,Brisbane,21,15,6,4,0,0,1,4,0,0,0,0,3,1,0,3,6,5,3,,381,,79,73,12.7,81,0,0,0,3
2023,Round 1,CD_M20230140104,Mitch Georgiades,Port Adelaide,Brisbane,13,8,5,5,1,0,2,7,1,3,6,0,7,0,0,1,5,3,0,,175,,79,64,1.2,61.5,3,4,1,0
2023,Round 1,CD_M20230140104,Jason Horne-Francis,Port Adelaide,Brisbane,25,17,8,2,0,1,3,13,1,1,2,3,11,7,0,10,10,5,4,,532,,84,90,18.9,76,0,0,0,0
2023,Round 1,CD_M20230140104,Dan Houston,Port Adelaide,Brisbane,19,10,9,4,1,1,1,5,0,0,0,0,4,4,0,4,7,6,3,,392,,82,58,14.7,94.7,0,0,0,2
2023,Round 1,CD_M20230140104,Tom Jonas,Port Adelaide,Brisbane,12,8,4,7,1,2,1,3,0,0,0,0,2,0,0,0,4,2,6,,211,,95,58,11.7,83.3,0,0,0,3
2023,Round 1,CD_M20230140104,Lachie Jones,Port Adelaide,Brisbane,12,7,5,4,0,0,2,16,3,0,3,0,6,2,3,1,4,3,1,,107,,70,72,9.2,66.7,0,2,1,1
2023,Round 1,CD_M20230140104,Scott Lycett,Port Adelaide,Brisbane,13,1,12,0,0,0,3,9,0,0,0,1,9,2,26,0,6,4,2,,6,,82,60,9.8,84.6,0,0,0,1
2023,Round 1,CD_M20230140104,Todd Marshall,Port Adelaide,Brisbane,11,8,3,8,2,0,3,8,4,1,5,1,8,0,0,1,6,2,1,,152,,87,88,20.8,90.9,4,6,2,0
2023,Round 1,CD_M20230140104,Trent McKenzie,Port Adelaide,Brisbane,10,7,3,6,3,4,1,2,0,0,0,0,1,0,0,1,5,2,6,,166,,87,46,7.3,80,0,0,0,2
2023,Round 1,CD_M20230140104,Sam Powell-Pepper,Port Adelaide,Brisbane,21,13,8,4,0,0,5,16,1,2,4,1,8,3,0,2,8,5,2,,293,,80,95,7.3,61.9,0,1,2,0
2023,Round 1,CD_M20230140104,Willie Rioli,Port Adelaide,Brisbane,16,9,7,2,1,0,4,17,3,0,3,1,8,3,0,2,8,5,1,,267,,78,79,23,75,1,1,1,0
2023,Round 1,CD_M20230140104,Connor Rozee,Port Adelaide,Brisbane,23,12,11,4,0,0,6,17,1,0,2,0,10,1,0,6,4,4,0,,466,,84,95,10.9,73.9,0,0,0,0
2023,Round 1,CD_M20230140104,Ollie Wines,Port Adelaide,Brisbane,29,12,17,9,0,1,0,13,1,1,2,0,6,6,1,6,11,9,3,,387,,70,93,5.4,65.5,0,2,0,1
2023,Round 1,CD_M20230140104,Harris Andrews,Brisbane,Port Adelaide,11,5,6,6,0,1,0,4,0,0,0,0,3,0,0,0,5,3,6,,139,,100,47,7.9,90.9,0,0,0,2
2023,Round 1,CD_M20230140104,Will Ashcroft,Brisbane,Port Adelaide,13,10,3,0,0,0,4,21,1,0,1,0,1,4,0,1,8,7,0,,223,,81,59,9.8,38.5,0,0,0,0
2023,Round 1,CD_M20230140104,Zac Bailey,Brisbane,Port Adelaide,16,11,5,4,0,1,2,24,2,0,2,0,7,2,0,2,6,4,3,,254,,82,78,12.2,75,0,0,1,1
2023,Round 1,CD_M20230140104,Jarrod Berry,Brisbane,Port Adelaide,15,8,7,5,0,1,0,13,0,0,0,0,3,0,0,5,5,4,2,,304,,72,51,3.1,73.3,0,0,0,1
2023,Round 1,CD_M20230140104,Charlie Cameron,Brisbane,Port Adelaide,6,5,1,2,0,0,3,13,0,2,2,0,2,3,0,1,3,2,0,,174,,83,32,-0.5,33.3,0,0,1,1
2023,Round 1,CD_M20230140104,Keidean Coleman,Brisbane,Port Adelaide,15,11,4,2,0,0,2,12,0,0,0,1,3,1,0,4,5,3,3,,429,,68,57,9.8,60,0,0,0,3
2023,Round 1,CD_M20230140104,Joe Daniher,Brisbane,Port Adelaide,10,7,3,3,1,1,0,1,1,0,2,0,2,1,5,2,5,2,2,,228,,86,45,10.4,60,1,1,0,0
2023,Round 1,CD_M20230140104,Josh Dunkley,Brisbane,Port Adelaide,19,3,16,0,0,0,9,35,0,0,0,0,0,7,0,1,14,10,2,,29,,82,77,14.7,73.7,0,0,0,1
2023,Round 1,CD_M20230140104,Jack Gunston,Brisbane,Port Adelaide,9,7,2,4,1,0,0,4,2,0,2,0,3,0,0,2,2,1,2,,141,,81,49,6.2,66.7,1,1,0,0
2023,Round 1,CD_M20230140104,Eric Hipwood,Brisbane,Port Adelaide,4,3,1,2,0,0,0,6,1,0,1,0,1,0,3,2,1,0,0,,141,,82,27,2.8,100,2,1,0,0
2023,Round 1,CD_M20230140104,Lincoln McCarthy,Brisbane,Port Adelaide,8,4,4,2,0,0,4,17,1,0,1,1,4,3,0,1,4,3,1,,149,,84,50,8.8,87.5,0,0,1,1
2023,Round 1,CD_M20230140104,Hugh McCluggage,Brisbane,Port Adelaide,13,7,6,3,0,0,4,22,0,0,0,1,2,3,0,3,7,6,1,,152,,79,55,7,69.2,0,0,2,1
2023,Round 1,CD_M20230140104,Oscar McInerney,Brisbane,Port Adelaide,11,5,6,2,1,0,2,12,1,0,1,0,3,4,33,2,10,7,1,,221,,85,80,12.6,36.4,0,1,0,0
2023,Round 1,CD_M20230140104,Conor McKenna,Brisbane,Port Adelaide,20,12,8,0,0,0,1,9,1,0,1,0,3,0,0,3,6,5,5,,394,,80,62,16.2,80,0,0,0,4
2023,Round 1,CD_M20230140104,Lachie Neale,Brisbane,Port Adelaide,20,8,12,0,0,0,6,32,0,0,0,1,1,5,0,5,11,7,0,,246,,86,72,7.3,65,0,0,1,1
2023,Round 1,CD_M20230140104,Jack Payne,Brisbane,Port Adelaide,4,4,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2,1,2,,97,,95,16,3.9,75,0,0,0,2
2023,Round 1,CD_M20230140104,Jaxon Prior,Brisbane,Port Adelaide,2,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,89,,23,6,-0.6,100,1,0,0,0
2023,Round 1,CD_M20230140104,Cam Rayner,Brisbane,Port Adelaide,14,9,5,4,0,2,3,15,0,0,0,0,1,0,0,0,6,5,8,,335,,78,63,11.1,78.6,0,0,0,4
2023,Round 1,CD_M20230140104,Daniel Rich,Brisbane,Port Adelaide,26,23,3,4,0,1,0,5,1,0,1,0,3,2,0,2,5,3,7,,1010,,87,89,7.6,84.6,0,0,0,18
2023,Round 1,CD_M20230140104,Deven Robertson,Brisbane,Port Adelaide,6,3,3,0,0,0,4,17,0,0,0,0,1,1,0,1,1,1,0,,114,,72,31,2.8,33.3,0,0,0,1
2023,Round 1,CD_M20230140104,Brandon Starcevich,Brisbane,Port Adelaide,4,3,1,1,0,0,1,10,0,0,0,0,0,0,0,0,1,1,2,,54,,86,15,1.9,25,0,0,0,3
2023,Round 1,CD_M20230140104,James Tunstill,Brisbane,Port Adelaide,7,2,5,1,0,0,0,8,0,0,0,0,2,1,0,2,5,5,3,,53,,52,19,4.2,85.7,0,0,0,0
2023,Round 1,CD_M20230140104,Darcy Wilmot,Brisbane,Port Adelaide,11,10,1,4,1,1,1,13,0,1,1,0,2,1,0,1,4,2,3,,264,,77,49,1.8,54.5,1,2,0,3
2023,Round 1,CD_M20230140105,Jake Bowey,Melbourne,Western Bulldogs,17,10,7,3,0,2,2,8,0,0,0,0,3,1,0,3,4,3,5,,348,,73,62,9.3,88.2,0,0,0,3
2023,Round 1,CD_M20230140105,Angus Brayshaw,Melbourne,Western Bulldogs,22,14,8,10,0,3,3,13,0,0,0,0,5,0,0,2,5,4,8,,305,,86,98,8.1,95.5,0,0,0,4
2023,Round 1,CD_M20230140105,Ben Brown,Melbourne,Western Bulldogs,15,12,3,7,0,2,1,3,4,1,6,1,10,0,1,2,4,4,3,,372,,81,94,19.3,73.3,2,4,1,1
2023,Round 1,CD_M20230140105,Kade Chandler,Melbourne,Western Bulldogs,16,11,5,8,0,0,7,14,1,2,3,2,7,1,0,4,5,3,2,,245,,81,105,8.7,68.8,0,2,4,0
2023,Round 1,CD_M20230140105,Max Gawn,Melbourne,Western Bulldogs,21,14,7,6,2,2,1,11,2,0,2,0,7,5,21,5,15,6,6,,321,,87,113,28.9,66.7,0,2,0,3
2023,Round 1,CD_M20230140105,Brodie Grundy,Melbourne,Western Bulldogs,17,7,10,1,0,0,3,10,1,1,3,0,7,0,12,6,8,5,3,,242,,69,79,9.3,52.9,0,0,0,1
2023,Round 1,CD_M20230140105,James Harmes,Melbourne,Western Bulldogs,15,6,9,3,0,1,4,42,0,0,0,0,5,1,0,3,6,4,4,,143,,74,61,11.4,86.7,0,0,1,0
2023,Round 1,CD_M20230140105,Lachie Hunter,Melbourne,Western Bulldogs,12,8,4,5,0,0,3,14,0,0,0,0,3,0,0,1,2,1,0,,242,,87,60,3.8,75,0,0,2,0
2023,Round 1,CD_M20230140105,Ed Langdon,Melbourne,Western Bulldogs,14,12,2,4,0,0,1,15,0,1,1,1,5,0,0,1,2,1,2,,246,,89,57,3.1,64.3,1,1,0,2
2023,Round 1,CD_M20230140105,Bailey Laurie,Melbourne,Western Bulldogs,4,2,2,1,0,0,1,3,0,0,0,0,2,2,0,1,1,0,0,,75,,47,17,4.6,100,0,0,1,0
2023,Round 1,CD_M20230140105,Jake Lever,Melbourne,Western Bulldogs,21,17,4,9,0,4,0,6,0,0,0,0,2,0,0,2,7,6,13,,484,,100,87,17.2,90.5,0,0,0,3
2023,Round 1,CD_M20230140105,Tom McDonald,Melbourne,Western Bulldogs,13,8,5,4,0,0,3,13,0,1,1,0,6,0,2,2,4,3,2,,290,,80,62,5.4,69.2,2,1,1,0
2023,Round 1,CD_M20230140105,Judd McVee,Melbourne,Western Bulldogs,14,11,3,3,0,1,1,9,0,0,0,0,3,0,0,2,2,2,4,,212,,73,49,5.8,78.6,0,0,0,2
2023,Round 1,CD_M20230140105,Jake Melksham,Melbourne,Western Bulldogs,2,2,0,2,0,0,0,3,1,1,2,0,2,0,0,1,1,1,0,,83,,17,16,2.4,50,0,1,0,0
2023,Round 1,CD_M20230140105,Alex Neal-Bullen,Melbourne,Western Bulldogs,17,11,6,6,0,0,2,19,1,0,1,0,5,0,0,2,5,4,4,,322,,85,79,11,70.6,1,0,0,2
2023,Round 1,CD_M20230140105,Clayton Oliver,Melbourne,Western Bulldogs,33,15,18,6,0,0,7,28,0,0,0,0,11,8,0,3,15,10,3,,488,,84,124,14.7,69.7,0,0,0,1
2023,Round 1,CD_M20230140105,Christian Petracca,Melbourne,Western Bulldogs,30,18,12,3,0,1,5,25,0,2,3,1,9,8,0,6,14,6,4,,661,,84,109,9.6,50,0,0,2,1
2023,Round 1,CD_M20230140105,Harrison Petty,Melbourne,Western Bulldogs,14,9,5,6,0,1,3,11,0,0,0,0,2,0,0,0,6,5,7,,237,,100,59,9.3,92.9,0,0,0,5
2023,Round 1,CD_M20230140105,Kysaiah Pickett,Melbourne,Western Bulldogs,19,15,4,7,0,0,8,30,4,1,5,2,11,3,0,1,7,6,0,,294,,79,120,16,84.2,1,4,7,1
2023,Round 1,CD_M20230140105,Trent Rivers,Melbourne,Western Bulldogs,24,15,9,9,0,2,1,9,0,0,0,2,5,0,0,4,4,4,6,,388,,75,94,11.8,87.5,0,0,0,4
2023,Round 1,CD_M20230140105,Charlie Spargo,Melbourne,Western Bulldogs,15,12,3,5,0,0,1,20,2,0,2,3,8,0,0,6,4,2,1,,305,,72,75,11.6,80,0,1,0,0
2023,Round 1,CD_M20230140105,Tom Sparrow,Melbourne,Western Bulldogs,12,7,5,2,0,0,6,29,1,0,1,0,3,1,0,2,1,0,0,,229,,76,64,6.1,83.3,0,1,1,0
2023,Round 1,CD_M20230140105,Adam Tomlinson,Melbourne,Western Bulldogs,19,15,4,7,0,2,2,9,0,0,0,0,4,0,0,1,4,4,5,,424,,100,82,10.9,89.5,0,0,1,8
2023,Round 1,CD_M20230140105,Oskar Baker,Western Bulldogs,Melbourne,13,10,3,3,0,0,1,13,1,0,1,0,2,0,0,3,1,1,1,,319,,76,55,5.9,53.8,0,0,0,0
2023,Round 1,CD_M20230140105,Marcus Bontempelli,Western Bulldogs,Melbourne,25,13,12,3,0,0,5,18,1,1,2,0,3,6,0,1,10,9,3,,407,,83,99,16.4,60,0,0,1,3
2023,Round 1,CD_M20230140105,Josh Bruce,Western Bulldogs,Melbourne,14,8,6,6,0,3,1,6,0,0,0,0,1,0,0,0,3,3,8,,151,,96,52,2.6,78.6,0,0,0,4
2023,Round 1,CD_M20230140105,Bailey Dale,Western Bulldogs,Melbourne,19,15,4,2,1,2,1,11,0,0,0,0,3,0,0,2,5,4,5,,511,,84,54,10.1,78.9,0,0,0,4
2023,Round 1,CD_M20230140105,Caleb Daniel,Western Bulldogs,Melbourne,29,17,12,5,0,2,4,16,0,0,0,0,6,1,0,1,6,3,7,,493,,78,106,13.7,79.3,0,0,0,7
2023,Round 1,CD_M20230140105,Sam Darcy,Western Bulldogs,Melbourne,6,5,1,1,1,0,3,8,0,1,1,0,1,0,1,0,4,3,0,,38,,58,28,-1,33.3,0,0,2,0
2023,Round 1,CD_M20230140105,Taylor Duryea,Western Bulldogs,Melbourne,11,5,6,5,0,2,1,8,0,0,0,0,3,0,0,3,5,4,6,,265,,78,43,5.6,72.7,0,0,0,2
2023,Round 1,CD_M20230140105,Tim English,Western Bulldogs,Melbourne,24,12,12,6,2,3,4,20,0,0,0,1,4,3,22,6,15,8,8,,258,,85,115,17.7,66.7,0,0,0,1
2023,Round 1,CD_M20230140105,Mitch Hannan,Western Bulldogs,Melbourne,6,3,3,1,0,0,2,11,0,0,1,0,1,0,0,0,3,3,0,,70,,81,20,2.3,66.7,0,0,1,0
2023,Round 1,CD_M20230140105,Jason Johannisen,Western Bulldogs,Melbourne,6,3,3,2,0,0,1,14,1,0,1,0,3,0,0,2,2,2,1,,87,,75,28,5.7,100,0,0,1,0
2023,Round 1,CD_M20230140105,Liam Jones,Western Bulldogs,Melbourne,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,,0,,40,7,-0.8,0,0,0,0,1
2023,Round 1,CD_M20230140105,Alex Keath,Western Bulldogs,Melbourne,9,5,4,4,0,2,4,11,0,0,0,0,0,1,0,0,2,1,3,,80,,95,42,4,77.8,0,0,0,1
2023,Round 1,CD_M20230140105,Tom Liberatore,Western Bulldogs,Melbourne,32,13,19,4,0,1,6,22,1,1,2,2,6,7,0,6,12,8,2,,459,,81,114,18.3,71.9,0,0,0,1
2023,Round 1,CD_M20230140105,Rory Lobb,Western Bulldogs,Melbourne,6,2,4,2,2,1,0,10,0,0,0,0,1,0,3,0,5,3,2,,80,,95,23,6.9,66.7,0,0,0,1
2023,Round 1,CD_M20230140105,Jack Macrae,Western Bulldogs,Melbourne,33,14,19,4,0,0,3,21,1,0,1,1,5,4,0,4,13,13,3,,435,,78,107,14,60.6,0,0,0,3
2023,Round 1,CD_M20230140105,Toby McLean,Western Bulldogs,Melbourne,5,1,4,1,0,0,0,5,0,0,0,0,1,1,0,0,2,2,0,,44,,38,14,2.3,100,1,1,0,1
2023,Round 1,CD_M20230140105,Aaron Naughton,Western Bulldogs,Melbourne,11,9,2,5,3,0,1,13,1,2,3,0,6,1,1,1,8,1,0,,113,,85,53,8.3,72.7,0,3,0,0
2023,Round 1,CD_M20230140105,Ed Richards,Western Bulldogs,Melbourne,27,21,6,3,0,1,1,12,0,0,0,0,5,0,0,5,16,13,16,,609,,87,89,23.7,59.3,0,0,0,7
2023,Round 1,CD_M20230140105,Anthony Scott,Western Bulldogs,Melbourne,13,7,6,4,0,0,4,11,0,0,1,1,4,2,0,2,9,5,5,,287,,84,63,12.6,76.9,0,1,1,0
2023,Round 1,CD_M20230140105,Bailey Smith,Western Bulldogs,Melbourne,27,19,8,3,0,2,3,14,0,1,1,0,3,2,0,9,6,4,2,,623,,84,96,8.8,51.9,0,0,0,1
2023,Round 1,CD_M20230140105,Adam Treloar,Western Bulldogs,Melbourne,32,11,21,5,0,1,6,27,1,0,1,1,6,6,0,2,7,4,1,,214,,76,121,10.7,75,0,0,2,2
2023,Round 1,CD_M20230140105,Jamarra Ugle-Hagan,Western Bulldogs,Melbourne,7,6,1,3,0,0,1,13,1,3,5,0,4,0,0,1,1,1,0,,160,,83,42,-6.1,28.6,1,2,1,0
2023,Round 1,CD_M20230140105,Bailey Williams,Western Bulldogs,Melbourne,18,8,10,4,0,0,0,16,1,0,1,0,6,3,0,2,5,3,2,,269,,80,62,6.8,72.2,1,0,0,2
2023,Round 1,CD_M20230140106,Ben Ainsworth,Gold Coast,Sydney,16,8,8,3,0,0,2,14,2,0,2,1,5,1,0,2,8,7,6,,244,,86,67,10.2,75,0,0,0,1
2023,Round 1,CD_M20230140106,Charlie Ballard,Gold Coast,Sydney,13,8,5,3,1,3,3,11,0,0,0,0,3,0,0,1,4,2,10,,193,,91,56,17.7,76.9,0,0,0,3
2023,Round 1,CD_M20230140106,Levi Casboult,Gold Coast,Sydney,4,3,1,2,1,0,0,6,0,0,0,0,0,0,3,0,3,2,1,,59,,36,20,2,50,0,0,0,0
2023,Round 1,CD_M20230140106,Mabior Chol,Gold Coast,Sydney,6,5,1,1,0,0,6,11,0,1,1,0,4,1,2,1,3,2,0,,138,,83,47,3.3,50,0,0,4,1
2023,Round 1,CD_M20230140106,Charlie Constable,Gold Coast,Sydney,26,23,3,4,0,0,0,9,0,0,0,0,2,0,0,2,5,3,5,,676,,81,87,3.6,46.2,0,0,0,8
2023,Round 1,CD_M20230140106,Alex Davies,Gold Coast,Sydney,16,8,8,2,0,0,0,11,0,0,2,1,2,2,0,2,9,8,1,,190,,69,43,8.1,37.5,1,0,0,0
2023,Round 1,CD_M20230140106,Jy Farrar,Gold Coast,Sydney,18,11,7,3,0,0,3,8,0,0,0,0,2,0,0,2,8,6,7,,413,,86,67,6.7,77.8,0,0,0,7
2023,Round 1,CD_M20230140106,Brayden Fiorini,Gold Coast,Sydney,9,7,2,1,0,0,1,10,0,1,1,0,3,2,0,1,3,3,3,,98,,39,33,0.1,22.2,0,0,0,1
2023,Round 1,CD_M20230140106,Sam Flanders,Gold Coast,Sydney,19,9,10,2,0,0,1,20,2,0,3,1,4,0,0,2,6,6,4,,219,,83,69,12,78.9,0,1,0,2
2023,Round 1,CD_M20230140106,Elijah Hollands,Gold Coast,Sydney,15,12,3,3,0,0,0,15,0,1,2,0,1,1,0,1,6,6,2,,319,,85,46,-3.6,26.7,0,0,0,0
2023,Round 1,CD_M20230140106,Darcy Macpherson,Gold Coast,Sydney,22,14,8,5,0,1,3,14,0,0,0,0,1,0,0,1,4,4,6,,226,,86,83,6.3,72.7,0,0,0,2
2023,Round 1,CD_M20230140106,Noah Anderson,Gold Coast,Sydney,17,10,7,1,0,1,6,28,1,1,2,0,4,4,0,3,9,7,3,,361,,82,78,15.2,58.8,0,0,0,1
2023,Round 1,CD_M20230140106,Sam Collins,Gold Coast,Sydney,12,5,7,4,0,2,1,9,0,0,0,0,0,0,0,0,6,4,8,,53,,78,43,4.1,66.7,0,0,0,2
2023,Round 1,CD_M20230140106,Jack Lukosius,Gold Coast,Sydney,11,8,3,3,0,0,2,11,0,0,0,1,2,0,0,6,5,3,4,,361,,76,46,7.3,45.5,3,0,0,3
2023,Round 1,CD_M20230140106,Jarrod Witts,Gold Coast,Sydney,25,15,10,5,1,0,1,8,0,1,2,0,5,10,51,5,16,3,0,,285,,87,137,12.9,56,1,0,0,2
2023,Round 1,CD_M20230140106,Ben Long,Gold Coast,Sydney,13,9,4,1,0,0,2,8,0,0,0,0,1,1,0,0,5,4,4,,316,,88,40,9.2,84.6,0,0,0,4
2023,Round 1,CD_M20230140106,Touk Miller,Gold Coast,Sydney,29,13,16,1,0,1,8,25,0,0,0,1,2,7,0,5,12,6,3,,454,,84,108,14.8,69,0,0,4,3
2023,Round 1,CD_M20230140106,David Swallow,Gold Coast,Sydney,20,13,7,3,0,0,2,11,1,0,1,0,1,5,0,1,9,8,4,,336,,76,74,14.1,55,0,0,0,0
2023,Round 1,CD_M20230140106,Ben King,Gold Coast,Sydney,5,1,4,1,0,0,0,8,1,0,1,1,2,0,0,0,3,2,2,,53,,74,20,3.5,40,1,1,0,0
2023,Round 1,CD_M20230140106,Joel Jeffrey,Gold Coast,Sydney,7,5,2,0,0,0,6,28,1,0,2,0,3,0,0,0,3,3,0,,92,,72,46,5.8,57.1,0,0,5,0
2023,Round 1,CD_M20230140106,Nick Holman,Gold Coast,Sydney,15,7,8,3,1,0,4,27,1,0,1,1,3,2,0,4,12,9,1,,224,,89,69,17.2,66.7,1,1,0,1
2023,Round 1,CD_M20230140106,Matt Rowell,Gold Coast,Sydney,28,17,11,2,0,0,8,47,0,0,0,0,5,9,0,3,21,15,4,,341,,88,109,18.5,57.1,0,0,0,2
2023,Round 1,CD_M20230140106,Bodhi Uwland,Gold Coast,Sydney,20,14,6,3,0,2,1,13,0,0,0,0,0,1,0,2,5,4,9,,380,,79,68,10.2,70,0,0,0,5
2023,Round 1,CD_M20230140106,Tom McCartin,Sydney,Gold Coast,16,12,4,5,0,4,3,5,0,0,0,0,1,0,0,0,6,5,12,,219,,89,72,11.3,62.5,0,0,0,3
2023,Round 1,CD_M20230140106,Logan McDonald,Sydney,Gold Coast,9,7,2,5,0,0,1,14,2,0,3,0,4,0,0,4,1,1,0,,216,,72,56,6.4,77.8,2,1,0,0
2023,Round 1,CD_M20230140106,Justin McInerney,Sydney,Gold Coast,23,15,8,7,0,2,4,9,0,0,1,1,7,0,0,4,4,3,3,,399,,76,96,9.3,65.2,0,2,0,0
2023,Round 1,CD_M20230140106,Hayden McLean,Sydney,Gold Coast,11,4,7,4,1,1,3,13,1,0,1,0,4,2,7,0,6,5,1,,101,,78,63,9.3,72.7,0,1,0,0
2023,Round 1,CD_M20230140106,Callum Mills,Sydney,Gold Coast,19,8,11,2,0,0,7,15,1,0,1,2,9,6,0,2,7,5,2,,276,,82,87,16.1,73.7,1,0,2,0
2023,Round 1,CD_M20230140106,Tom Papley,Sydney,Gold Coast,15,12,3,2,0,0,0,18,2,0,2,1,4,7,0,7,9,8,1,,198,,86,57,19.6,80,0,0,0,0
2023,Round 1,CD_M20230140106,Luke Parker,Sydney,Gold Coast,25,9,16,1,0,0,6,33,0,0,0,1,6,4,0,3,12,11,4,,217,,82,83,19.7,76,0,0,0,0
2023,Round 1,CD_M20230140106,Nick Blakey,Sydney,Gold Coast,20,18,2,6,0,2,4,18,0,0,0,0,6,0,0,3,3,3,7,,586,,76,92,4.5,55,0,0,0,6
2023,Round 1,CD_M20230140106,Oliver Florent,Sydney,Gold Coast,18,9,9,5,0,0,2,11,1,0,1,0,3,0,0,2,7,6,6,,361,,91,76,9.9,61.1,0,1,0,3
2023,Round 1,CD_M20230140106,Errol Gulden,Sydney,Gold Coast,24,18,6,2,0,1,5,25,1,1,2,0,3,3,0,10,13,11,6,,601,,82,99,26.4,54.2,0,0,0,2
2023,Round 1,CD_M20230140106,Will Hayward,Sydney,Gold Coast,19,11,8,4,1,0,2,10,1,3,6,0,10,1,0,3,7,5,3,,280,,79,76,5.4,57.9,0,2,0,1
2023,Round 1,CD_M20230140106,Paddy McCartin,Sydney,Gold Coast,15,14,1,6,1,2,2,5,0,0,0,0,5,0,0,0,5,3,8,,134,,73,68,6.4,93.3,0,0,0,4
2023,Round 1,CD_M20230140106,Peter Ladhams,Sydney,Gold Coast,20,7,13,4,0,0,3,8,0,0,0,0,5,5,15,1,7,4,1,,81,,74,78,9.7,85,0,0,0,1
2023,Round 1,CD_M20230140106,Dane Rampe,Sydney,Gold Coast,25,13,12,7,1,1,4,11,0,0,0,0,7,0,0,1,9,7,12,,296,,89,100,18.9,84,0,0,0,3
2023,Round 1,CD_M20230140106,Chad Warner,Sydney,Gold Coast,30,21,9,3,0,1,8,26,0,3,3,2,14,3,0,8,12,9,3,,713,,84,117,15.3,56.7,0,0,3,0
2023,Round 1,CD_M20230140106,Lance Franklin,Sydney,Gold Coast,8,7,1,4,3,0,1,7,2,1,4,1,7,0,0,2,5,1,0,,184,,77,41,6.5,50,1,3,0,0
2023,Round 1,CD_M20230140106,Harry Cunningham,Sydney,Gold Coast,13,9,4,3,0,0,4,15,2,1,3,0,5,0,0,1,3,3,3,,191,,84,70,10.2,69.2,0,0,2,0
2023,Round 1,CD_M20230140106,Isaac Heeney,Sydney,Gold Coast,12,8,4,3,0,0,3,18,1,2,3,0,4,2,0,0,7,4,4,,282,,83,64,6.5,41.7,2,1,1,2
2023,Round 1,CD_M20230140106,Dylan Stephens,Sydney,Gold Coast,27,19,8,4,0,0,4,12,1,0,2,0,3,0,0,3,8,8,4,,591,,80,104,13.3,59.3,0,1,1,2
2023,Round 1,CD_M20230140106,Braeden Campbell,Sydney,Gold Coast,16,10,6,2,0,0,3,18,0,0,0,1,2,2,0,3,9,7,7,,187,,89,58,10.3,81.3,0,0,0,0
2023,Round 1,CD_M20230140106,Jake Lloyd,Sydney,Gold Coast,28,15,13,9,0,0,2,5,1,0,1,1,8,0,0,0,5,3,5,,413,,86,107,14.1,100,0,0,0,5
2023,Round 1,CD_M20230140106,Matt Roberts,Sydney,Gold Coast,7,3,4,0,0,0,3,11,0,0,0,0,2,1,0,0,4,4,1,,90,,12,29,5.2,71.4,0,0,1,2
2023,Round 1,CD_M20230140106,James Rowbottom,Sydney,Gold Coast,17,10,7,1,0,0,10,33,0,0,0,0,2,3,0,7,10,8,2,,326,,75,84,8.4,41.2,0,0,2,0
2023,Round 1,CD_M20230140107,Harry Perryman,Greater Western Sydney,Adelaide,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,3,2,-0.4,0,0,0,0,0
